,,,,,
Date ,Time,PV gen (kW),Load (kW),"Temp (°C)
",pmaxpu
4/24/2015,4:00:00 AM,0,0.3701054397,13.03,
4/24/2015,5:00:00 AM,0,0.3820416023,13.026,
4/24/2015,6:00:00 AM,0,0.4581665128,12.82,
4/24/2015,7:00:00 AM,0.026,0.5909617951,12.925,
4/24/2015,8:00:00 AM,0.324,0.6598835469,13.952,
4/24/2015,9:00:00 AM,0.661,0.6629113192,14.997,
4/24/2015,10:00:00 AM,0.807,0.6136964052,15.766,
4/24/2015,11:00:00 AM,0.521,0.6328369254,14.927,
4/24/2015,12:00:00 PM,0.94,0.6046469315,14.32,
4/24/2015,1:00:00 PM,1.551,0.5540366581,14.767,
4/24/2015,2:00:00 PM,1.746,0.4456350925,14.979,
4/24/2015,3:00:00 PM,1.255,0.5018352693,14.502,
4/24/2015,4:00:00 PM,0.813,0.6178147856,13.895,
4/24/2015,5:00:00 PM,0.251,0.8204718393,13.115,
4/24/2015,6:00:00 PM,0,1.085451378,12.177,
4/24/2015,7:00:00 PM,0,1.135798652,11.707,
4/24/2015,8:00:00 PM,0,1.074758124,11.362,
4/24/2015,9:00:00 PM,0,0.9487472073,11.214,
4/24/2015,10:00:00 PM,0,0.7283831297,11.027,
4/24/2015,11:00:00 PM,0,0.4739036651,10.924,
4/24/2015,12:00:00 AM,0,0.4908394384,11.253,
4/25/2015,1:00:00 AM,0,0.3416202777,11.07,
4/25/2015,2:00:00 AM,0,0.3692478688,10.742,
4/25/2015,3:00:00 AM,0,0.4033439533,10.515,
4/25/2015,4:00:00 AM,0,0.382039653,10.447,
4/25/2015,5:00:00 AM,0,0.4273969144,10.347,
4/25/2015,6:00:00 AM,0,0.4961367696,10.009,
4/25/2015,7:00:00 AM,0.017,0.5727448726,9.702,
4/25/2015,8:00:00 AM,0.498,0.6201457062,10.282,
4/25/2015,9:00:00 AM,1.341,0.5650543056,11.793,
4/25/2015,10:00:00 AM,1.893,0.4899583976,13.537,
4/25/2015,11:00:00 AM,2.187,0.3990720319,15.101,
4/25/2015,12:00:00 PM,2.304,0.4769832456,16.293,
4/25/2015,1:00:00 PM,2.008,0.5588499274,16.688,
4/25/2015,2:00:00 PM,1.496,0.597993272,16.451,
4/25/2015,3:00:00 PM,0.921,0.6063013233,16.011,
4/25/2015,4:00:00 PM,0.487,0.7021763419,15.559,
4/25/2015,5:00:00 PM,0.131,0.9000938254,14.79,
4/25/2015,6:00:00 PM,0,1.07558324,13.775,
4/25/2015,7:00:00 PM,0,1.068758134,13.15,
4/25/2015,8:00:00 PM,0,0.9738080516,12.678,
4/25/2015,9:00:00 PM,0,0.8416322995,12.386,
4/25/2015,10:00:00 PM,0,0.655163413,12.002,
4/25/2015,11:00:00 PM,0,0.426746361,11.606,
4/25/2015,12:00:00 AM,0,0.4798844628,11.356,
4/26/2015,1:00:00 AM,0,0.3445029008,11.318,
4/26/2015,2:00:00 AM,0,0.3664338982,11.19,
4/26/2015,3:00:00 AM,0,0.3925494664,10.94,
4/26/2015,4:00:00 AM,0,0.3891898418,10.912,
4/26/2015,5:00:00 AM,0,0.4176431409,10.924,
4/26/2015,6:00:00 AM,0,0.4472712617,11.016,
4/26/2015,7:00:00 AM,0.012,0.5272244771,11.247,
4/26/2015,8:00:00 AM,0.216,0.5651049633,12.38,
4/26/2015,9:00:00 AM,0.477,0.5108722272,13.29,
4/26/2015,10:00:00 AM,0.767,0.48743745,14.174,
4/26/2015,11:00:00 AM,0.799,0.4265951173,14.737,
4/26/2015,12:00:00 PM,0.933,0.4223505979,15.192,
4/26/2015,1:00:00 PM,1.14,0.4258227558,15.773,
4/26/2015,2:00:00 PM,0.973,0.5108549916,15.914,
4/26/2015,3:00:00 PM,0.744,0.5813400767,15.758,
4/26/2015,4:00:00 PM,0.423,0.7135769749,15.295,
4/26/2015,5:00:00 PM,0.12,0.9449954623,14.476,
4/26/2015,6:00:00 PM,0,1.157868129,13.587,
4/26/2015,7:00:00 PM,0,1.158110282,13.147,
4/26/2015,8:00:00 PM,0,1.051086137,12.921,
4/26/2015,9:00:00 PM,0,0.8825149356,12.719,
4/26/2015,10:00:00 PM,0,0.6496892307,12.527,
4/26/2015,11:00:00 PM,0,0.390964132,12.448,
4/26/2015,12:00:00 AM,0,0.4163839495,12.368,
4/27/2015,1:00:00 AM,0,0.2860017269,12.315,
4/27/2015,2:00:00 AM,0,0.3146117065,12.3,
4/27/2015,3:00:00 AM,0,0.3615449879,12.296,
4/27/2015,4:00:00 AM,0,0.3678114894,12.281,
4/27/2015,5:00:00 AM,0,0.3866981354,12.254,
4/27/2015,6:00:00 AM,0,0.4949489812,12.215,
4/27/2015,7:00:00 AM,0.003,0.6511401817,12.31,
4/27/2015,8:00:00 AM,0.151,0.6854146617,13.237,
4/27/2015,9:00:00 AM,0.468,0.5527828206,14.163,
4/27/2015,10:00:00 AM,0.788,0.4534028696,14.838,
4/27/2015,11:00:00 AM,1.138,0.4006237893,15.474,
4/27/2015,12:00:00 PM,1.473,0.4257129657,16.112,
4/27/2015,1:00:00 PM,1.675,0.4284859894,16.663,
4/27/2015,2:00:00 PM,1.781,0.4507089844,17.109,
4/27/2015,3:00:00 PM,1.409,0.4809025223,16.966,
4/27/2015,4:00:00 PM,0.791,0.5931739703,16.297,
4/27/2015,5:00:00 PM,0.167,0.816615959,15.133,
4/27/2015,6:00:00 PM,0,1.10370673,13.79,
4/27/2015,7:00:00 PM,0,1.151278324,13.102,
4/27/2015,8:00:00 PM,0,1.07210817,12.571,
4/27/2015,9:00:00 PM,0,0.8995693268,12.09,
4/27/2015,10:00:00 PM,0,0.6611519536,11.664,
4/27/2015,11:00:00 PM,0,0.4008397694,11.301,
4/27/2015,12:00:00 AM,0,0.3925018008,10.95,
4/28/2015,1:00:00 AM,0,0.2859374401,10.578,
4/28/2015,2:00:00 AM,0,0.3190951037,10.404,
4/28/2015,3:00:00 AM,0,0.3606377192,10.214,
4/28/2015,4:00:00 AM,0,0.3771795702,10.129,
4/28/2015,5:00:00 AM,0,0.4273683582,10.047,
4/28/2015,6:00:00 AM,0,0.5095055591,9.98,
4/28/2015,7:00:00 AM,0.016,0.708018797,10.099,
4/28/2015,8:00:00 AM,0.315,0.7237983749,11.466,
4/28/2015,9:00:00 AM,0.879,0.5511900976,12.925,
4/28/2015,10:00:00 AM,1.443,0.4240914127,14.285,
4/28/2015,11:00:00 AM,1.987,0.3516758685,15.486,
4/28/2015,12:00:00 PM,2.086,0.4128534604,16.338,
4/28/2015,1:00:00 PM,2.11,0.4345433359,16.817,
4/28/2015,2:00:00 PM,1.896,0.4587288983,16.99,
4/28/2015,3:00:00 PM,1.358,0.4919487831,16.794,
4/28/2015,4:00:00 PM,0.829,0.6332788799,16.339,
4/28/2015,5:00:00 PM,0.277,0.8573272341,15.184,
4/28/2015,6:00:00 PM,0,1.144687048,13.389,
4/28/2015,7:00:00 PM,0,1.21342881,12.687,
4/28/2015,8:00:00 PM,0,1.142530372,11.988,
4/28/2015,9:00:00 PM,0,0.9736644368,11.38,
4/28/2015,10:00:00 PM,0,0.7272627578,10.908,
4/28/2015,11:00:00 PM,0,0.4521315699,10.422,
4/28/2015,12:00:00 AM,0,0.4737246491,9.977,
4/29/2015,1:00:00 AM,0,0.359178764,9.585,
4/29/2015,2:00:00 AM,0,0.3872006081,9.317,
4/29/2015,3:00:00 AM,0,0.3618297913,9.057,
4/29/2015,4:00:00 AM,0,0.3882750891,8.793,
4/29/2015,5:00:00 AM,0,0.4257463916,8.604,
4/29/2015,6:00:00 AM,0,0.5355653152,8.445,
4/29/2015,7:00:00 AM,0.031,0.7394140237,8.661,
4/29/2015,8:00:00 AM,0.484,0.768925175,10.343,
4/29/2015,9:00:00 AM,1.124,0.5809815766,12.395,
4/29/2015,10:00:00 AM,1.666,0.4358835506,15.08,
4/29/2015,11:00:00 AM,2.058,0.3211290852,16.525,
4/29/2015,12:00:00 PM,2.148,0.3720495119,17.24,
4/29/2015,1:00:00 PM,1.938,0.4118554948,17.417,
4/29/2015,2:00:00 PM,1.802,0.4653093849,17.466,
4/29/2015,3:00:00 PM,1.347,0.5171405146,17.194,
4/29/2015,4:00:00 PM,0.876,0.6573757244,16.598,
4/29/2015,5:00:00 PM,0.251,0.8940359315,15.222,
4/29/2015,6:00:00 PM,0,1.171180907,13.32,
4/29/2015,7:00:00 PM,0,1.221797429,12.483,
4/29/2015,8:00:00 PM,0,1.140745194,11.664,
4/29/2015,9:00:00 PM,0,0.9709340866,10.891,
4/29/2015,10:00:00 PM,0,0.7206502992,10.223,
4/29/2015,11:00:00 PM,0,0.4184776839,9.694,
4/29/2015,12:00:00 AM,0,0.4536465155,9.251,
4/30/2015,1:00:00 AM,0,0.3085056131,8.865,
4/30/2015,2:00:00 AM,0,0.3441370133,8.611,
4/30/2015,3:00:00 AM,0,0.3625039175,8.423,
4/30/2015,4:00:00 AM,0,0.3965074833,8.23,
4/30/2015,5:00:00 AM,0,0.4280613348,8.036,
4/30/2015,6:00:00 AM,0,0.5414775447,7.794,
4/30/2015,7:00:00 AM,0.055,0.7236715288,7.768,
4/30/2015,8:00:00 AM,0.754,0.7130337447,10.272,
4/30/2015,9:00:00 AM,1.458,0.5012647447,12.553,
4/30/2015,10:00:00 AM,1.947,0.3315113764,15.926,
4/30/2015,11:00:00 AM,2.23,0.1781458809,18.155,
4/30/2015,12:00:00 PM,2.331,0.1722802135,19.231,
4/30/2015,1:00:00 PM,2.278,0.1875227237,19.846,
4/30/2015,2:00:00 PM,2.042,0.2394210444,20.125,
4/30/2015,3:00:00 PM,1.571,0.325480955,20.043,
4/30/2015,4:00:00 PM,1.03,0.4738340132,19.583,
4/30/2015,5:00:00 PM,0.326,0.699765047,17.588,
4/30/2015,6:00:00 PM,0,0.9688813028,15.025,
4/30/2015,7:00:00 PM,0,1.041344089,14.011,
4/30/2015,8:00:00 PM,0,1.009083795,13.277,
4/30/2015,9:00:00 PM,0,0.86552886,12.571,
4/30/2015,10:00:00 PM,0,0.6664290386,12.017,
4/30/2015,11:00:00 PM,0,0.4048937181,11.527,
4/30/2015,12:00:00 AM,0,0.4075804946,11.089,
5/1/2015,1:00:00 AM,0,0.3139042956,10.694,
5/1/2015,2:00:00 AM,0,0.3934728214,10.367,
5/1/2015,3:00:00 AM,0,0.3860097373,10.156,
5/1/2015,4:00:00 AM,0,0.3997338428,10.009,
5/1/2015,5:00:00 AM,0,0.4226239122,9.856,
5/1/2015,6:00:00 AM,0,0.5353454117,9.712,
5/1/2015,7:00:00 AM,0.051,0.7012656513,9.704,
5/1/2015,8:00:00 AM,0.745,0.686152245,12.135,
5/1/2015,9:00:00 AM,1.281,0.4722137148,14.465,
5/1/2015,10:00:00 AM,1.275,0.3014577279,17.465,
5/1/2015,11:00:00 AM,1.732,0.1752342631,19.39,
5/1/2015,12:00:00 PM,1.993,0.1863236579,20.556,
5/1/2015,1:00:00 PM,1.995,0.2578425259,21.252,
5/1/2015,2:00:00 PM,1.737,0.3691841232,21.525,
5/1/2015,3:00:00 PM,0.864,0.3701243632,21.096,
5/1/2015,4:00:00 PM,0.29,0.5561183201,19.92,
5/1/2015,5:00:00 PM,0.038,0.7237549906,17.854,
5/1/2015,6:00:00 PM,0,0.8977369085,16.454,
5/1/2015,7:00:00 PM,0,0.9088009535,15.849,
5/1/2015,8:00:00 PM,0,0.8461335825,15.613,
5/1/2015,9:00:00 PM,0,0.7173868282,15.529,
5/1/2015,10:00:00 PM,0,0.5499350798,15.506,
5/1/2015,11:00:00 PM,0,0.3355290854,15.39,
5/1/2015,12:00:00 AM,0,0.4084036414,15.084,
5/2/2015,1:00:00 AM,0,0.2768028264,14.701,
5/2/2015,2:00:00 AM,0,0.3124511761,13.872,
5/2/2015,3:00:00 AM,0,0.3348690554,13.372,
5/2/2015,4:00:00 AM,0,0.3528191382,13.174,
5/2/2015,5:00:00 AM,0,0.3975149936,12.985,
5/2/2015,6:00:00 AM,0,0.4331203677,12.667,
5/2/2015,7:00:00 AM,0.031,0.5034965816,12.44,
5/2/2015,8:00:00 AM,0.633,0.5699038306,14.36,
5/2/2015,9:00:00 AM,1.046,0.5393142291,16.304,
5/2/2015,10:00:00 AM,1.433,0.4144219395,17.675,
5/2/2015,11:00:00 AM,1.882,0.2685127253,18.493,
5/2/2015,12:00:00 PM,2.027,0.2565337902,18.981,
5/2/2015,1:00:00 PM,2.155,0.2418513273,19.377,
5/2/2015,2:00:00 PM,1.994,0.2806865558,19.453,
5/2/2015,3:00:00 PM,1.568,0.3498103018,19.118,
5/2/2015,4:00:00 PM,0.977,0.4868875841,18.377,
5/2/2015,5:00:00 PM,0.274,0.6861447176,16.947,
5/2/2015,6:00:00 PM,0,0.8984656046,14.842,
5/2/2015,7:00:00 PM,0,0.8854493322,14.278,
5/2/2015,8:00:00 PM,0,0.8168852706,13.851,
5/2/2015,9:00:00 PM,0,0.7069700003,13.244,
5/2/2015,10:00:00 PM,0,0.572657896,12.735,
5/2/2015,11:00:00 PM,0,0.3718717195,12.345,
5/2/2015,12:00:00 AM,0,0.4476863479,12.043,
5/3/2015,1:00:00 AM,0,0.320690664,11.99,
5/3/2015,2:00:00 AM,0,0.3572416097,12.13,
5/3/2015,3:00:00 AM,0,0.3421386683,12.359,
5/3/2015,4:00:00 AM,0,0.3596080442,12.654,
5/3/2015,5:00:00 AM,0,0.3727062427,12.755,
5/3/2015,6:00:00 AM,0,0.4185170209,12.633,
5/3/2015,7:00:00 AM,0.024,0.5091133235,12.388,
5/3/2015,8:00:00 AM,0.49,0.5366407325,13.295,
5/3/2015,9:00:00 AM,0.985,0.4447981531,14.917,
5/3/2015,10:00:00 AM,1.59,0.3506054571,16.365,
5/3/2015,11:00:00 AM,1.845,0.2942182206,17.544,
5/3/2015,12:00:00 PM,1.963,0.2707907936,18.495,
5/3/2015,1:00:00 PM,1.963,0.303601855,19.189,
5/3/2015,2:00:00 PM,1.664,0.364937377,19.422,
5/3/2015,3:00:00 PM,1.261,0.4212523312,19.316,
5/3/2015,4:00:00 PM,0.77,0.522893422,18.934,
5/3/2015,5:00:00 PM,0.267,0.7322095138,17.849,
5/3/2015,6:00:00 PM,0,0.9495581281,16.625,
5/3/2015,7:00:00 PM,0,0.952933512,16.26,
5/3/2015,8:00:00 PM,0,0.8949589249,15.598,
5/3/2015,9:00:00 PM,0,0.7518667155,14.172,
5/3/2015,10:00:00 PM,0,0.5736842173,13.17,
5/3/2015,11:00:00 PM,0,0.3425852583,13.111,
5/3/2015,12:00:00 AM,0,0.3722622138,13.133,
5/4/2015,1:00:00 AM,0,0.2443955008,13.196,
5/4/2015,2:00:00 AM,0,0.2927504662,13.065,
5/4/2015,3:00:00 AM,0,0.3406911193,12.772,
5/4/2015,4:00:00 AM,0,0.3432686531,12.574,
5/4/2015,5:00:00 AM,0,0.3893122791,12.548,
5/4/2015,6:00:00 AM,0,0.4698037537,12.629,
5/4/2015,7:00:00 AM,0.03,0.6055336877,12.78,
5/4/2015,8:00:00 AM,0.648,0.5844221205,14.643,
5/4/2015,9:00:00 AM,1.176,0.4626003051,17.081,
5/4/2015,10:00:00 AM,1.593,0.4241311138,20.224,
5/4/2015,11:00:00 AM,1.934,0.3338300474,22.805,
5/4/2015,12:00:00 PM,2.06,0.2840444466,24.253,
5/4/2015,1:00:00 PM,1.947,0.3640056984,24.912,
5/4/2015,2:00:00 PM,1.685,0.4302150401,25.051,
5/4/2015,3:00:00 PM,1.184,0.406349743,24.781,
5/4/2015,4:00:00 PM,0.571,0.6143697945,24.05,
5/4/2015,5:00:00 PM,0.088,0.7684714069,22.575,
5/4/2015,6:00:00 PM,0,0.9011265991,21.081,
5/4/2015,7:00:00 PM,0,0.8678084677,20.102,
5/4/2015,8:00:00 PM,0,0.788563722,19.236,
5/4/2015,9:00:00 PM,0,0.6598188476,18.276,
5/4/2015,10:00:00 PM,0,0.498540635,17.159,
5/4/2015,11:00:00 PM,0,0.3180426226,16.047,
5/4/2015,12:00:00 AM,0,0.3736494415,15.239,
5/5/2015,1:00:00 AM,0,0.2853124743,14.665,
5/5/2015,2:00:00 AM,0,0.3187998118,14.147,
5/5/2015,3:00:00 AM,0,0.3424607046,13.683,
5/5/2015,4:00:00 AM,0,0.3456799542,13.456,
5/5/2015,5:00:00 AM,0,0.3724348852,13.384,
5/5/2015,6:00:00 AM,0,0.4750845948,13.491,
5/5/2015,7:00:00 AM,0.001,0.621325187,13.623,
5/5/2015,8:00:00 AM,0.134,0.70755445,13.249,
5/5/2015,9:00:00 AM,0.272,0.6256510344,12.829,
5/5/2015,10:00:00 AM,1.431,0.4516823902,13.368,
5/5/2015,11:00:00 AM,1.813,0.3539301684,13.821,
5/5/2015,12:00:00 PM,1.815,0.3098322643,14.302,
5/5/2015,1:00:00 PM,1.581,0.3327592941,14.563,
5/5/2015,2:00:00 PM,1.53,0.3896156618,14.635,
5/5/2015,3:00:00 PM,1.268,0.4546000554,14.35,
5/5/2015,4:00:00 PM,0.626,0.6251640894,13.737,
5/5/2015,5:00:00 PM,0.211,0.8968099459,12.93,
5/5/2015,6:00:00 PM,0,1.183954227,12.316,
5/5/2015,7:00:00 PM,0,1.207417764,12.069,
5/5/2015,8:00:00 PM,0,1.116758347,11.869,
5/5/2015,9:00:00 PM,0,0.9429120059,11.9,
5/5/2015,10:00:00 PM,0,0.6967093389,11.702,
5/5/2015,11:00:00 PM,0,0.3880536549,11.38,
5/5/2015,12:00:00 AM,0,0.4162819777,11.334,
5/6/2015,1:00:00 AM,0,0.3081133578,11.518,
5/6/2015,2:00:00 AM,0,0.3559240277,11.932,
5/6/2015,3:00:00 AM,0,0.3830416621,12.175,
5/6/2015,4:00:00 AM,0,0.3827792846,12.22,
5/6/2015,5:00:00 AM,0,0.4121612009,12.104,
5/6/2015,6:00:00 AM,0,0.5051342889,11.728,
5/6/2015,7:00:00 AM,0.013,0.6916809106,11.457,
5/6/2015,8:00:00 AM,0.493,0.7270924345,12.987,
5/6/2015,9:00:00 AM,1.031,0.5787993039,14.419,
5/6/2015,10:00:00 AM,1.63,0.4372639879,15.623,
5/6/2015,11:00:00 AM,1.728,0.3431790683,16.576,
5/6/2015,12:00:00 PM,0.866,0.3556116316,16.482,
5/6/2015,1:00:00 PM,0.772,0.4299901084,16.521,
5/6/2015,2:00:00 PM,0.691,0.4334820457,16.575,
5/6/2015,3:00:00 PM,0.446,0.4786266164,16.139,
5/6/2015,4:00:00 PM,0.387,0.6075217337,15.78,
5/6/2015,5:00:00 PM,0.071,0.8407076032,14.985,
5/6/2015,6:00:00 PM,0,1.094769434,14.145,
5/6/2015,7:00:00 PM,0,1.114363765,13.785,
5/6/2015,8:00:00 PM,0,1.039222041,13.377,
5/6/2015,9:00:00 PM,0,0.883538827,12.963,
5/6/2015,10:00:00 PM,0,0.6666406283,12.628,
5/6/2015,11:00:00 PM,0,0.4177446743,12.465,
5/6/2015,12:00:00 AM,0,0.4347703172,12.389,
5/7/2015,1:00:00 AM,0,0.2878299159,12.395,
5/7/2015,2:00:00 AM,0,0.3336185592,12.293,
5/7/2015,3:00:00 AM,0,0.3675726289,12.198,
5/7/2015,4:00:00 AM,0,0.3861872139,12.08,
5/7/2015,5:00:00 AM,0,0.410463296,12.033,
5/7/2015,6:00:00 AM,0,0.5147249185,11.866,
5/7/2015,7:00:00 AM,0.002,0.6788702004,11.785,
5/7/2015,8:00:00 AM,0.291,0.7147015551,12.842,
5/7/2015,9:00:00 AM,0.704,0.5579750888,13.949,
5/7/2015,10:00:00 AM,1.121,0.440786287,14.78,
5/7/2015,11:00:00 AM,1.221,0.3696195857,15.303,
5/7/2015,12:00:00 PM,1.198,0.3146856186,15.575,
5/7/2015,1:00:00 PM,1.165,0.3305322414,15.691,
5/7/2015,2:00:00 PM,0.967,0.3976604104,15.604,
5/7/2015,3:00:00 PM,0.682,0.486912051,15.337,
5/7/2015,4:00:00 PM,0.365,0.6176991252,14.909,
5/7/2015,5:00:00 PM,0.08,0.8752771076,14.055,
5/7/2015,6:00:00 PM,0,1.124357901,12.931,
5/7/2015,7:00:00 PM,0,1.1406669,12.768,
5/7/2015,8:00:00 PM,0,1.065668793,12.727,
5/7/2015,9:00:00 PM,0,0.9169806997,12.666,
5/7/2015,10:00:00 PM,0,0.6812092242,12.627,
5/7/2015,11:00:00 PM,0,0.437095199,12.524,
5/7/2015,12:00:00 AM,0,0.4426333091,12.392,
5/8/2015,1:00:00 AM,0,0.3350889477,12.323,
5/8/2015,2:00:00 AM,0,0.3736576128,12.27,
5/8/2015,3:00:00 AM,0,0.3760684086,12.223,
5/8/2015,4:00:00 AM,0,0.395992569,12.202,
5/8/2015,5:00:00 AM,0,0.4285626533,12.252,
5/8/2015,6:00:00 AM,0,0.5176030497,12.278,
5/8/2015,7:00:00 AM,0,0.6845918406,12.347,
5/8/2015,8:00:00 AM,0.082,0.7465431489,13.097,
5/8/2015,9:00:00 AM,0.268,0.6566095861,13.888,
5/8/2015,10:00:00 AM,0.678,0.5306892464,14.775,
5/8/2015,11:00:00 AM,0.954,0.4199457665,15.478,
5/8/2015,12:00:00 PM,0.764,0.3899479822,15.65,
5/8/2015,1:00:00 PM,0.503,0.4514043537,15.468,
5/8/2015,2:00:00 PM,0.44,0.5026722929,15.329,
5/8/2015,3:00:00 PM,0.344,0.5536401511,15.115,
5/8/2015,4:00:00 PM,0.149,0.7200503292,14.684,
5/8/2015,5:00:00 PM,0.022,0.9359671303,14.092,
5/8/2015,6:00:00 PM,0,1.115331252,13.424,
5/8/2015,7:00:00 PM,0,1.105106711,13.2,
5/8/2015,8:00:00 PM,0,1.035233363,13.149,
5/8/2015,9:00:00 PM,0,0.8967402519,13.063,
5/8/2015,10:00:00 PM,0,0.6870388625,12.825,
5/8/2015,11:00:00 PM,0,0.4752535756,12.768,
5/8/2015,12:00:00 AM,0,0.530205613,12.635,
5/9/2015,1:00:00 AM,0,0.3482196545,12.504,
5/9/2015,2:00:00 AM,0,0.379912759,12.49,
5/9/2015,3:00:00 AM,0,0.3568044778,12.651,
5/9/2015,4:00:00 AM,0,0.3765442064,12.667,
5/9/2015,5:00:00 AM,0,0.3927369881,12.69,
5/9/2015,6:00:00 AM,0,0.454185924,12.603,
5/9/2015,7:00:00 AM,0.001,0.5590787081,12.595,
5/9/2015,8:00:00 AM,0.22,0.6579422896,13.311,
5/9/2015,9:00:00 AM,0.62,0.665306461,14.213,
5/9/2015,10:00:00 AM,1.18,0.6291730339,15.243,
5/9/2015,11:00:00 AM,1.831,0.5682419251,16.51,
5/9/2015,12:00:00 PM,1.632,0.5722233537,17.027,
5/9/2015,1:00:00 PM,1.569,0.5726733804,17.324,
5/9/2015,2:00:00 PM,1.388,0.531962275,17.43,
5/9/2015,3:00:00 PM,1.015,0.6081271158,17.285,
5/9/2015,4:00:00 PM,0.457,0.6797255495,16.809,
5/9/2015,5:00:00 PM,0.097,0.8710461108,16.046,
5/9/2015,6:00:00 PM,0,1.068421847,14.906,
5/9/2015,7:00:00 PM,0,1.020300341,14.367,
5/9/2015,8:00:00 PM,0,0.9388987416,14.483,
5/9/2015,9:00:00 PM,0,0.8164612824,14.435,
5/9/2015,10:00:00 PM,0,0.6276991838,14.177,
5/9/2015,11:00:00 PM,0,0.4248617766,14.009,
5/9/2015,12:00:00 AM,0,0.5010620012,13.885,
5/10/2015,1:00:00 AM,0,0.3622136884,13.848,
5/10/2015,2:00:00 AM,0,0.366839893,13.917,
5/10/2015,3:00:00 AM,0,0.3688633092,14.045,
5/10/2015,4:00:00 AM,0,0.3969002538,14.163,
5/10/2015,5:00:00 AM,0,0.3864736471,14.185,
5/10/2015,6:00:00 AM,0,0.446216056,14.142,
5/10/2015,7:00:00 AM,0,0.5278011395,14.084,
5/10/2015,8:00:00 AM,0.188,0.6160292565,14.448,
5/10/2015,9:00:00 AM,0.561,0.6405849232,15.216,
5/10/2015,10:00:00 AM,1.122,0.6121679146,16.215,
5/10/2015,11:00:00 AM,1.092,0.474785112,16.888,
5/10/2015,12:00:00 PM,0.957,0.387697898,17.073,
5/10/2015,1:00:00 PM,0.91,0.350449755,17.012,
5/10/2015,2:00:00 PM,0.709,0.392427589,16.705,
5/10/2015,3:00:00 PM,0.53,0.486173093,16.32,
5/10/2015,4:00:00 PM,0.377,0.6013122283,15.827,
5/10/2015,5:00:00 PM,0.066,0.8032055191,15.047,
5/10/2015,6:00:00 PM,0,0.9926959694,14.222,
5/10/2015,7:00:00 PM,0,1.000702349,13.928,
5/10/2015,8:00:00 PM,0,0.9429232968,13.857,
5/10/2015,9:00:00 PM,0,0.8108168696,13.829,
5/10/2015,10:00:00 PM,0,0.6090327101,13.906,
5/10/2015,11:00:00 PM,0,0.3737517377,14.001,
5/10/2015,12:00:00 AM,0,0.3952813734,14.113,
5/11/2015,1:00:00 AM,0,0.2610623824,14.22,
5/11/2015,2:00:00 AM,0,0.3491725292,14.247,
5/11/2015,3:00:00 AM,0,0.3635034646,14.239,
5/11/2015,4:00:00 AM,0,0.3549068909,14.177,
5/11/2015,5:00:00 AM,0,0.3904775523,14.073,
5/11/2015,6:00:00 AM,0,0.4931926622,13.976,
5/11/2015,7:00:00 AM,0.002,0.6462300592,13.712,
5/11/2015,8:00:00 AM,0.403,0.7104590482,14.415,
5/11/2015,9:00:00 AM,0.874,0.6216629566,15.391,
5/11/2015,10:00:00 AM,0.962,0.5746036972,16.193,
5/11/2015,11:00:00 AM,0.752,0.493165846,16.514,
5/11/2015,12:00:00 PM,0.725,0.5131489604,16.664,
5/11/2015,1:00:00 PM,0.649,0.4897695211,16.692,
5/11/2015,2:00:00 PM,0.544,0.5015927974,16.59,
5/11/2015,3:00:00 PM,0.384,0.5690043468,16.326,
5/11/2015,4:00:00 PM,0.192,0.7054680757,15.86,
5/11/2015,5:00:00 PM,0.033,0.9296963796,15.131,
5/11/2015,6:00:00 PM,0,1.130541103,14.45,
5/11/2015,7:00:00 PM,0,1.118050769,14.217,
5/11/2015,8:00:00 PM,0,1.027468123,14.082,
5/11/2015,9:00:00 PM,0,0.8634625413,14.057,
5/11/2015,10:00:00 PM,0,0.6335228577,14.047,
5/11/2015,11:00:00 PM,0,0.3825336423,13.978,
5/11/2015,12:00:00 AM,0,0.4374954102,13.991,
5/12/2015,1:00:00 AM,0,0.2853340333,14.036,
5/12/2015,2:00:00 AM,0,0.3286360775,14.051,
5/12/2015,3:00:00 AM,0,0.3535963123,14.078,
5/12/2015,4:00:00 AM,0,0.3758922126,14.084,
5/12/2015,5:00:00 AM,0,0.3960800409,14.025,
5/12/2015,6:00:00 AM,0,0.5030217213,13.954,
5/12/2015,7:00:00 AM,0,0.6669235481,13.823,
5/12/2015,8:00:00 AM,0.164,0.741413222,14.225,
5/12/2015,9:00:00 AM,0.647,0.6656363082,14.971,
5/12/2015,10:00:00 AM,0.665,0.5851475595,15.267,
5/12/2015,11:00:00 AM,0.954,0.481285384,15.253,
5/12/2015,12:00:00 PM,1.196,0.4496695838,15.275,
5/12/2015,1:00:00 PM,1.177,0.4236247028,15.135,
5/12/2015,2:00:00 PM,1.102,0.5123776516,14.969,
5/12/2015,3:00:00 PM,1.006,0.5969318282,14.757,
5/12/2015,4:00:00 PM,0.398,0.720456636,14.001,
5/12/2015,5:00:00 PM,0.056,0.9679146193,13.12,
5/12/2015,6:00:00 PM,0,1.253233836,12.408,
5/12/2015,7:00:00 PM,0,1.297259071,11.894,
5/12/2015,8:00:00 PM,0,1.219162709,11.271,
5/12/2015,9:00:00 PM,0,1.044017181,10.511,
5/12/2015,10:00:00 PM,0,0.7893266316,9.905,
5/12/2015,11:00:00 PM,0,0.4734369501,9.683,
5/12/2015,12:00:00 AM,0,0.4745946515,9.545,
5/13/2015,1:00:00 AM,0,0.370207617,9.389,
